,_id,threshold_setting,prev_tx_count_in,prev_mass_out,prev_value_in,epoch,epoch_time_stamp,prev_mass_in,prev_value_out,prev_tx_count_out
6583,58009bb39335c039eb7f639b,50.0,38,0,2442417872,6583,1476434867.051684,0,2291478644,38
6584,58009bc29335c039eb7f639e,50.0,33,0,12304635857,6584,1476434882.0543802,0,11760318604,33
6585,58009bd19335c039eb7f63a0,50.0,53,0,16909066941,6585,1476434897.056433,0,11767165035,53
6586,58009be09335c039eb7f63a2,50.0,34,0,4353299093,6586,1476434912.058779,0,4189314432,34
6587,58009bef9335c039eb7f63a4,50.0,41,0,7274095295,6587,1476434927.061048,0,5575046407,41
6588,58009bfe9335c039eb7f63a7,50.0,47,0,45537684490,6588,1476434942.064216,0,42288890925,47
6589,58009c0d9335c039eb7f63aa,50.0,48,0,38455893504,6589,1476434957.070763,0,23183890958,48
6590,58009c1c9335c039eb7f63ac,50.0,47,0,4467348865,6590,1476434972.072842,0,3814827530,47
6591,58009c2b9335c039eb7f63ae,50.0,27,0,12901679024,6591,1476434987.073894,0,1806724416,27
6592,58009c3a9335c039eb7f63b2,50.0,50,0,24243212620,6592,1476435002.0760179,0,22828496783,50
6593,58009c499335c039eb7f63b4,50.0,53,0,26228770855,6593,1476435017.0784528,0,5480728384,53
6594,58009c589335c039eb7f63b6,50.0,74,0,44778245339,6594,1476435032.0810971,0,17125296990,74
6595,58009c679335c039eb7f63b8,50.0,80,0,32922681751,6595,1476435047.084352,0,10675515988,80
6596,58009c769335c039eb7f63ba,50.0,59,0,37829278918,6596,1476435062.086736,0,7038201322,59
6597,58009c859335c039eb7f63bc,50.0,56,0,34544232404,6597,1476435077.089693,0,14205352403,56
6598,58009c949335c039eb7f63be,50.0,69,0,28589722318,6598,1476435092.091945,0,4117920732,69
6599,58009ca39335c039eb7f63c0,50.0,62,0,21816285645,6599,1476435107.094471,0,2564151523,62
6600,58009cb29335c039eb7f63c4,50.0,58,0,48314725631,6600,1476435122.097862,0,28218562150,58
6601,58009cc19335c039eb7f63c6,50.0,56,0,26137423407,6601,1476435137.100962,0,5632039213,56
6602,58009cd09335c039eb7f63c8,50.0,54,0,25609059452,6602,1476435152.104511,0,6321679639,54
6603,58009cdf9335c039eb7f63cb,50.0,50,0,44955769628,6603,1476435167.106892,0,14831215214,50
6604,58009cee9335c039eb7f63cd,50.0,43,0,20889919679,6604,1476435182.107865,0,1842225499,43
6605,58009cfd9335c039eb7f63cf,50.0,42,0,4215126693,6605,1476435197.110399,0,3608032462,42
6606,58009d0c9335c039eb7f63d1,50.0,39,0,8604650086,6606,1476435212.113803,0,7648373210,39
6607,58009d1b9335c039eb7f63d7,50.0,48,0,174068984104,6607,1476435227.1176481,0,173297096990,48
6608,58009d2a9335c039eb7f63d9,50.0,42,0,11173105219,6608,1476435242.12022,0,10177641034,42
6609,58009d399335c039eb7f63db,50.0,26,0,6042275709,6609,1476435257.12252,0,5096495566,26
6610,58009d489335c039eb7f63dd,50.0,45,0,7473595132,6610,1476435272.123877,0,7017787919,45
6611,58009d579335c039eb7f63df,50.0,35,0,6493074466,6611,1476435287.1274161,0,4242165918,35
6612,58009d669335c039eb7f63e3,50.0,37,0,24422071305,6612,1476435302.128581,0,23504770848,37
6613,58009d759335c039eb7f63e6,50.0,46,0,43954050728,6613,1476435317.130029,0,17526643771,46
6614,58009d849335c039eb7f63e8,50.0,37,0,1757651330,6614,1476435332.134051,0,1096980403,37
6615,58009d939335c039eb7f63ea,50.0,42,0,18301944110,6615,1476435347.138355,0,3729418006,42
6616,58009da29335c039eb7f63ec,50.0,34,0,6179750099,6616,1476435362.140482,0,5107856931,34
6617,58009db19335c039eb7f63ee,50.0,35,0,7517704637,6617,1476435377.1415849,0,4833095400,35
6618,58009dc09335c039eb7f63f0,50.0,54,0,15040251978,6618,1476435392.143683,0,14096970976,54
6619,58009dcf9335c039eb7f63f2,50.0,27,0,5466124670,6619,1476435407.1461241,0,5265278144,27
6620,58009dde9335c039eb7f63f5,50.0,35,0,38420136429,6620,1476435422.147367,0,36767224948,35
6621,58009ded9335c039eb7f63f7,50.0,38,0,10364592785,6621,1476435437.14949,0,9639787327,38
6622,58009dfc9335c039eb7f63f9,50.0,39,0,16404567088,6622,1476435452.151949,0,15289922174,39
6623,58009e0b9335c039eb7f63fb,50.0,41,0,11906442760,6623,1476435467.155712,0,10483691118,41
6624,58009e1a9335c039eb7f63fd,50.0,29,0,10115447672,6624,1476435482.15668,0,5620198137,29
6625,58009e299335c039eb7f63ff,50.0,36,0,9654747477,6625,1476435497.158119,0,8107232023,36
6626,58009e389335c039eb7f6403,50.0,33,0,64235534303,6626,1476435512.160353,0,61849660669,33
6627,58009e479335c039eb7f6405,50.0,38,0,12154970810,6627,1476435527.162737,0,11082278518,38
6628,58009e569335c039eb7f6408,50.0,39,0,22024708979,6628,1476435542.165212,0,21466399465,39
6629,58009e659335c039eb7f640b,50.0,39,0,63053490787,6629,1476435557.1681619,0,62022908818,39
6630,58009e749335c039eb7f640d,50.0,40,0,26347755898,6630,1476435572.171384,0,11880016371,40
6631,58009e839335c039eb7f640f,50.0,36,0,7179732125,6631,1476435587.174014,0,4134696202,36
6632,58009e929335c039eb7f6411,50.0,28,0,6504641919,6632,1476435602.175354,0,4385282881,28
6633,58009ea19335c039eb7f6415,50.0,50,0,30998366782,6633,1476435617.1763618,0,29449133747,50
6634,58009eb09335c039eb7f641b,50.0,51,0,71952304732,6634,1476435632.1775289,0,70043268985,51
6635,58009ebf9335c039eb7f641f,50.0,51,0,36017098606,6635,1476435647.180336,0,33427761498,51
6636,58009ece9335c039eb7f6422,50.0,32,0,19370501204,6636,1476435662.1834528,0,19181513018,32
6637,58009edd9335c039eb7f6428,50.0,42,0,90603902147,6637,1476435677.184681,0,89531158498,42
6638,58009eec9335c039eb7f642a,50.0,55,0,26557498233,6638,1476435692.18785,0,9661642398,55
6639,58009efb9335c039eb7f642c,50.0,38,0,10040991410,6639,1476435707.1905901,0,6665794731,38
6640,58009f0a9335c039eb7f642e,50.0,51,0,7725940796,6640,1476435722.193567,0,6402074178,51
6641,58009f199335c039eb7f6431,50.0,51,0,23050456145,6641,1476435737.194841,0,16464661462,51
6642,58009f289335c039eb7f6433,50.0,45,0,6283825729,6642,1476435752.196193,0,4102041016,45
6643,58009f379335c039eb7f6436,50.0,37,0,13260724772,6643,1476435767.1990721,0,13255864564,37
6644,58009f469335c039eb7f6439,50.0,32,0,18358986958,6644,1476435782.201916,0,16361587489,32
6645,58009f559335c039eb7f643d,50.0,42,0,23507551893,6645,1476435797.20298,0,22562185394,42
6646,58009f649335c039eb7f643f,50.0,56,0,12205678038,6646,1476435812.205271,0,10401961104,56
6647,58009f739335c039eb7f6442,50.0,47,0,22396015732,6647,1476435827.206327,0,21448074709,47
6648,58009f829335c039eb7f6446,50.0,45,0,148560506200,6648,1476435842.208485,0,147570448691,45
6649,58009f919335c039eb7f644a,50.0,45,0,26155670268,6649,1476435857.209569,0,22698799006,45
6650,58009fa09335c039eb7f644c,50.0,42,0,11105641541,6650,1476435872.21068,0,10475513965,42
6651,58009faf9335c039eb7f644e,50.0,47,0,43179410408,6651,1476435887.2132509,0,3789580430,47
6652,58009fbe9335c039eb7f6452,50.0,42,0,39076341420,6652,1476435902.215587,0,37095052574,42
6653,58009fcd9335c039eb7f6455,50.0,52,0,26362352247,6653,1476435917.217918,0,20649941940,52
6654,58009fdc9335c039eb7f6458,50.0,40,0,56116529101,6654,1476435932.220218,0,33326278551,40
6655,58009feb9335c039eb7f645a,50.0,50,0,19618362243,6655,1476435947.223731,0,16440118267,50
6656,58009ffa9335c039eb7f645d,50.0,49,0,26393666385,6656,1476435962.2259881,0,21059303947,49
6657,5800a0099335c039eb7f6460,50.0,49,0,50634893019,6657,1476435977.2288759,0,20181043149,49
6658,5800a0189335c039eb7f6462,50.0,33,0,14008118567,6658,1476435992.2321892,0,10457984059,33
6659,5800a0279335c039eb7f6464,50.0,43,0,21108904549,6659,1476436007.23362,0,15738698777,43
6660,5800a0369335c039eb7f6466,50.0,44,0,7449291235,6660,1476436022.236887,0,3471552740,44
6661,5800a0459335c039eb7f646a,50.0,45,0,47381011935,6661,1476436037.23793,0,44877933238,45
6662,5800a0549335c039eb7f646c,50.0,44,0,15102879692,6662,1476436052.239216,0,12065504533,44
6663,5800a0639335c039eb7f646e,50.0,26,0,4845129846,6663,1476436067.2407029,0,380395055,26
6664,5800a0729335c039eb7f6472,50.0,40,0,44251208799,6664,1476436082.241987,0,42175587545,40
6665,5800a0819335c039eb7f6476,50.0,43,0,61382067321,6665,1476436097.24463,0,55877233134,43
6666,5800a0909335c039eb7f6479,50.0,35,0,26082617464,6666,1476436112.2470071,0,22262215144,35
6667,5800a09f9335c039eb7f647c,50.0,31,0,29749312837,6667,1476436127.248383,0,24172932731,31
6668,5800a0ae9335c039eb7f647f,50.0,49,0,39162451771,6668,1476436142.250993,0,33725245115,49
6669,5800a0bd9335c039eb7f6482,50.0,45,0,23468231427,6669,1476436157.25336,0,18426831302,45
6670,5800a0cc9335c039eb7f6484,50.0,31,0,13734547486,6670,1476436172.25607,0,13340071059,31
6671,5800a0db9335c039eb7f6486,50.0,34,0,15370934645,6671,1476436187.2584631,0,8167803610,34
6672,5800a0ea9335c039eb7f648a,50.0,39,0,31937788071,6672,1476436202.26224,0,26328963914,39
6673,5800a0f99335c039eb7f648f,50.0,58,0,64916474513,6673,1476436217.266156,0,58144718727,58
6674,5800a1089335c039eb7f6491,50.0,34,0,22383721151,6674,1476436232.2686038,0,20108973726,34
6675,5800a1179335c039eb7f6494,50.0,41,0,146154415985,6675,1476436247.269942,0,142448687697,41
6676,5800a1269335c039eb7f6496,50.0,40,0,9630060012,6676,1476436262.2709,0,7211975197,40
6677,5800a1359335c039eb7f6498,50.0,37,0,12795049955,6677,1476436277.273046,0,11095741749,37
6678,5800a1449335c039eb7f649a,50.0,23,0,9258968435,6678,1476436292.2741652,0,8945726917,23
6679,5800a1539335c039eb7f649e,50.0,24,0,153718944426,6679,1476436307.27559,0,139672537375,24
6680,5800a1629335c039eb7f64a2,50.0,28,0,35254945116,6680,1476436322.2798018,0,32666946556,28
6681,5800a1719335c039eb7f64a7,50.0,41,0,65523614001,6681,1476436337.283294,0,53352536276,41
6682,5800a1809335c039eb7f64ab,50.0,60,0,46800181343,6682,1476436352.286007,0,44276468674,60
6683,5800a18f9335c039eb7f64b1,50.0,37,0,52955604247,6683,1476436367.287451,0,51295991119,37
6684,5800a19e9335c039eb7f64b4,50.0,36,0,20590947825,6684,1476436382.288849,0,12536310936,36
6685,5800a1ad9335c039eb7f64b7,50.0,27,0,35127858013,6685,1476436397.290173,0,28038363937,27
6686,5800a1bc9335c039eb7f64bb,50.0,37,0,29980143737,6686,1476436412.2919571,0,27140146596,37
6687,5800a1cb9335c039eb7f64bd,50.0,41,0,8692671208,6687,1476436427.295916,0,4080516355,41
6688,5800a1da9335c039eb7f64bf,50.0,36,0,10737550179,6688,1476436442.299416,0,9096368969,36
6689,5800a1e99335c039eb7f64c3,50.0,44,0,113029615762,6689,1476436457.301907,0,110000887350,44
6690,5800a1f89335c039eb7f64c5,50.0,34,0,11643889464,6690,1476436472.303659,0,7116977232,34
6691,5800a2079335c039eb7f64c9,50.0,39,0,38235980965,6691,1476436487.307493,0,25278244030,39
6692,5800a2169335c039eb7f64cb,50.0,34,0,11517335580,6692,1476436502.308783,0,9727713573,34
6693,5800a2259335c039eb7f64cd,50.0,35,0,11527233519,6693,1476436517.3121529,0,5522389986,35
6694,5800a2349335c039eb7f64d0,50.0,43,0,19823928489,6694,1476436532.313363,0,16184277096,43
6695,5800a2439335c039eb7f64d2,50.0,42,0,5559118685,6695,1476436547.3163981,0,3544098221,42
6696,5800a2529335c039eb7f64d4,50.0,29,0,4145150973,6696,1476436562.318542,0,3080415743,29
6697,5800a2619335c039eb7f64d9,50.0,36,0,32903108530,6697,1476436577.319633,0,28939811262,36
6698,5800a2709335c039eb7f64f0,50.0,89,0,455956942383,6698,1476436592.32253,0,453349175752,89
6699,5800a27f9335c039eb7f64f2,50.0,69,0,13548268078,6699,1476436607.324692,0,10624682127,69
6700,5800a28e9335c039eb7f64f5,50.0,31,0,15055788006,6700,1476436622.327092,0,12093378039,31
6701,5800a29d9335c039eb7f64f7,50.0,31,0,8444911199,6701,1476436637.329733,0,5433446536,31
6702,5800a2ac9335c039eb7f64f9,50.0,49,0,12888002675,6702,1476436652.332526,0,9915851722,49
6703,5800a2bb9335c039eb7f64fc,50.0,34,0,70566472792,6703,1476436667.333736,0,69523533143,34
6704,5800a2ca9335c039eb7f64fe,50.0,41,0,11785825927,6704,1476436682.33612,0,8582028503,41
6705,5800a2d99335c039eb7f6502,50.0,48,0,35054125919,6705,1476436697.337483,0,32020555167,48
6706,5800a2e89335c039eb7f6504,50.0,47,0,8950509685,6706,1476436712.3405552,0,8737626985,47
6707,5800a2f79335c039eb7f6506,50.0,43,0,2871118719,6707,1476436727.3443198,0,2094381434,43
6708,5800a3069335c039eb7f6509,50.0,31,0,14569931417,6708,1476436742.34797,0,14166561844,31
6709,5800a3159335c039eb7f650b,50.0,46,0,12085014001,6709,1476436757.3517811,0,9667882193,46
6710,5800a3249335c039eb7f650d,50.0,48,0,13924226722,6710,1476436772.353711,0,6813360893,48
6711,5800a3339335c039eb7f650f,50.0,34,0,6965881286,6711,1476436787.356583,0,4496470465,34
6712,5800a3429335c039eb7f6511,50.0,30,0,6035528623,6712,1476436802.360175,0,5413252538,30
6713,5800a3519335c039eb7f6513,50.0,35,0,12058289489,6713,1476436817.361723,0,8433135795,35
6714,5800a3609335c039eb7f6517,50.0,42,0,33840193739,6714,1476436832.364953,0,27787607985,42
6715,5800a36f9335c039eb7f6519,50.0,33,0,4502832862,6715,1476436847.368859,0,2442963501,33
6716,5800a37e9335c039eb7f651b,50.0,38,0,8493642413,6716,1476436862.372522,0,6919735240,38
6717,5800a38d9335c039eb7f651e,50.0,38,0,37397224808,6717,1476436877.374759,0,35098881868,38
6718,5800a39c9335c039eb7f6521,50.0,41,0,12669851686,6718,1476436892.377247,0,10279319556,41
6719,5800a3ab9335c039eb7f6524,50.0,56,0,27779871167,6719,1476436907.380032,0,13089852268,56
6720,5800a3ba9335c039eb7f6527,50.0,40,0,84810104139,6720,1476436922.3821368,0,78754223070,40
6721,5800a3c99335c039eb7f652d,50.0,50,0,40099113129,6721,1476436937.3834062,0,33977914012,50
6722,5800a3d89335c039eb7f6531,50.0,39,0,79195381708,6722,1476436952.386302,0,71637005885,39
6723,5800a3e79335c039eb7f6533,50.0,43,0,10434801105,6723,1476436967.3897212,0,8967376982,43
6724,5800a3f69335c039eb7f6535,50.0,34,0,5840637030,6724,1476436982.3936381,0,5372152358,34
6725,5800a4059335c039eb7f6537,50.0,43,0,22178012552,6725,1476436997.395049,0,14574010009,43
6726,5800a4149335c039eb7f6539,50.0,31,0,22245458699,6726,1476437012.396881,0,11976366900,31
6727,5800a4239335c039eb7f653b,50.0,40,0,20184568147,6727,1476437027.400992,0,19449600647,40
6728,5800a4329335c039eb7f653d,50.0,40,0,18444320466,6728,1476437042.4047961,0,12936573187,40
6729,5800a4419335c039eb7f653f,50.0,49,0,16497153958,6729,1476437057.4086769,0,15683239253,49
6730,5800a4509335c039eb7f6543,50.0,37,0,20628288620,6730,1476437072.4101589,0,19218482658,37
6731,5800a45f9335c039eb7f6546,50.0,41,0,11726773690,6731,1476437087.413757,0,10206474599,41
6732,5800a46e9335c039eb7f6549,50.0,42,0,25648191051,6732,1476437102.4173481,0,21830538736,42
6733,5800a47d9335c039eb7f654b,50.0,41,0,8499761339,6733,1476437117.418392,0,5440535741,41
6734,5800a48c9335c039eb7f654f,50.0,41,0,60327163711,6734,1476437132.424215,0,57355859833,41
6735,5800a49b9335c039eb7f6555,50.0,44,0,47849387281,6735,1476437147.4280438,0,46110825990,44
6736,5800a4aa9335c039eb7f6558,50.0,43,0,16729622444,6736,1476437162.430408,0,13240176241,43
6737,5800a4b99335c039eb7f655c,50.0,26,0,20671759015,6737,1476437177.433263,0,20456046958,26
6738,5800a4c89335c039eb7f655e,50.0,17,0,7319732769,6738,1476437192.434724,0,6582655968,17
6739,5800a4d79335c039eb7f6560,50.0,18,0,2599692226,6739,1476437207.436079,0,2599267750,18
6740,5800a4e69335c039eb7f6562,50.0,14,0,5418877431,6740,1476437222.438924,0,4192013576,14
6741,5800a4f59335c039eb7f6564,50.0,28,0,10603968676,6741,1476437237.4400358,0,8029812866,28
6742,5800a5049335c039eb7f6566,50.0,29,0,33645472936,6742,1476437252.441266,0,1865626977,29
6743,5800a5139335c039eb7f6569,50.0,39,0,21680408209,6743,1476437267.444809,0,13942144702,39
6744,5800a5229335c039eb7f656b,50.0,34,0,5699481786,6744,1476437282.448098,0,4980447587,34
6745,5800a5319335c039eb7f656f,50.0,35,0,52207988624,6745,1476437297.4494581,0,51776297552,35
6746,5800a5409335c039eb7f6573,50.0,47,0,41685594685,6746,1476437312.4514859,0,28752652129,47
6747,5800a54f9335c039eb7f6575,50.0,36,0,7444235139,6747,1476437327.4542289,0,6248375292,36
6748,5800a55e9335c039eb7f6578,50.0,38,0,16355039130,6748,1476437342.455642,0,14763589852,38
6749,5800a56d9335c039eb7f657b,50.0,36,0,21691808434,6749,1476437357.4586089,0,21372872499,36
6750,5800a57c9335c039eb7f657d,50.0,23,0,7576265948,6750,1476437372.459873,0,6779102535,23
6751,5800a58b9335c039eb7f657f,50.0,39,0,7183561823,6751,1476437387.462194,0,5349521902,39
6752,5800a59a9335c039eb7f6582,50.0,30,0,33441267272,6752,1476437402.4645731,0,19673562318,30
6753,5800a5a99335c039eb7f6588,50.0,45,0,54743408832,6753,1476437417.4656289,0,50341723322,45
6754,5800a5b89335c039eb7f658c,50.0,36,0,32109386552,6754,1476437432.468142,0,31898831527,36
6755,5800a5c79335c039eb7f6591,50.0,37,0,36787839608,6755,1476437447.4721289,0,36539262574,37
6756,5800a5d69335c039eb7f6594,50.0,40,0,38762376552,6756,1476437462.4748368,0,38425577814,40
6757,5800a5e59335c039eb7f6597,50.0,36,0,22043528623,6757,1476437477.4771109,0,19501539517,36
6758,5800a5f49335c039eb7f659b,50.0,35,0,39858930992,6758,1476437492.479411,0,33841689394,35
6759,5800a6039335c039eb7f659e,50.0,46,0,18820306343,6759,1476437507.482442,0,13682388892,46
6760,5800a6129335c039eb7f65a1,50.0,36,0,17034431128,6760,1476437522.4847279,0,16468397155,36
6761,5800a6219335c039eb7f65a4,50.0,31,0,18234169644,6761,1476437537.487129,0,14752010573,31
6762,5800a6309335c039eb7f65a7,50.0,33,0,16890545786,6762,1476437552.490499,0,16736528661,33
6763,5800a63f9335c039eb7f65ac,50.0,50,0,58225616395,6763,1476437567.492139,0,38928328484,50
6764,5800a64e9335c039eb7f65b1,50.0,34,0,63292128448,6764,1476437582.495768,0,60187363618,34
6765,5800a65d9335c039eb7f65b5,50.0,42,0,33434637599,6765,1476437597.498789,0,32974428366,42
6766,5800a66c9335c039eb7f65b7,50.0,30,0,3397319273,6766,1476437612.50165,0,3179861803,30
6767,5800a67b9335c039eb7f65b9,50.0,32,0,12022629395,6767,1476437627.5031278,0,11456898368,32
6768,5800a68a9335c039eb7f65bc,50.0,32,0,25465407476,6768,1476437642.505941,0,21167499946,32
6769,5800a6999335c039eb7f65be,50.0,44,0,11449830022,6769,1476437657.508303,0,10844040331,44
6770,5800a6a89335c039eb7f65c1,50.0,37,0,34902386962,6770,1476437672.511008,0,24799199038,37
6771,5800a6b79335c039eb7f65c3,50.0,38,0,21103468632,6771,1476437687.512332,0,5475701379,38
6772,5800a6c69335c039eb7f65c5,50.0,29,0,9252267602,6772,1476437702.515332,0,7299578047,29
6773,5800a6d59335c039eb7f65c9,50.0,37,0,32611100521,6773,1476437717.5167868,0,28800944248,37
6774,5800a6e49335c039eb7f65cc,50.0,39,0,43150407802,6774,1476437732.519174,0,27555756312,39
6775,5800a6f39335c039eb7f65d4,50.0,40,0,123835104182,6775,1476437747.52225,0,113290667005,40
6776,5800a7029335c039eb7f65d6,50.0,40,0,9255761925,6776,1476437762.526142,0,8916997586,40
6777,5800a7119335c039eb7f65d9,50.0,36,0,22526026077,6777,1476437777.5284731,0,20408746665,36
6778,5800a7209335c039eb7f65dd,50.0,43,0,46627834905,6778,1476437792.529417,0,43627817449,43
6779,5800a72f9335c039eb7f65df,50.0,44,0,8539080145,6779,1476437807.531612,0,7606014176,44
6780,5800a73e9335c039eb7f65e4,50.0,39,0,35547219741,6780,1476437822.53384,0,35290827303,39
6781,5800a74d9335c039eb7f65e8,50.0,37,0,40810208916,6781,1476437837.536055,0,39669040114,37
6782,5800a75c9335c039eb7f65ea,50.0,28,0,5750872288,6782,1476437852.537143,0,5256386697,28
6783,5800a76b9335c039eb7f65ed,50.0,32,0,31739557311,6783,1476437867.539925,0,28286074286,32
6784,5800a77a9335c039eb7f65f0,50.0,25,0,22483245595,6784,1476437882.543866,0,20499219456,25
6785,5800a7899335c039eb7f65f3,50.0,34,0,33317009509,6785,1476437897.546052,0,29302094741,34
6786,5800a7989335c039eb7f65f9,50.0,40,0,89823537494,6786,1476437912.548433,0,88053951688,40
6787,5800a7a79335c039eb7f65fd,50.0,29,0,81278848329,6787,1476437927.551207,0,62958230929,29
6788,5800a7b69335c039eb7f6602,50.0,30,0,76630178532,6788,1476437942.554216,0,71397998953,30
6789,5800a7c59335c039eb7f6606,50.0,32,0,137774229177,6789,1476437957.559954,0,133511862061,32
6790,5800a7d49335c039eb7f660d,50.0,35,0,74243380920,6790,1476437972.562409,0,73895399469,35
6791,5800a7e39335c039eb7f6610,50.0,30,0,15092036591,6791,1476437987.5637481,0,14262425289,30
6792,5800a7f29335c039eb7f6614,50.0,25,0,45376447866,6792,1476438002.5674,0,45276727963,25
6793,5800a8019335c039eb7f6616,50.0,55,0,16302634565,6793,1476438017.5685802,0,13838448671,55
6794,5800a8109335c039eb7f6618,50.0,35,0,5049110912,6794,1476438032.571833,0,4530121566,35
6795,5800a81f9335c039eb7f661c,50.0,87,0,60993989773,6795,1476438047.573351,0,39996947117,87
6796,5800a82e9335c039eb7f661f,50.0,33,0,34229480820,6796,1476438062.576453,0,32321429991,33
6797,5800a83d9335c039eb7f6625,50.0,48,0,109312208309,6797,1476438077.578644,0,81842573056,48
6798,5800a84c9335c039eb7f6627,50.0,34,0,9817259886,6798,1476438092.580967,0,5814783831,34
6799,5800a85b9335c039eb7f6629,50.0,39,0,33550466670,6799,1476438107.5843961,0,8241667505,39
6800,5800a86a9335c039eb7f662e,50.0,51,0,63378016254,6800,1476438122.587118,0,55776432721,51
6801,5800a8799335c039eb7f6631,50.0,51,0,21741135683,6801,1476438137.589267,0,15360983466,51
6802,5800a8889335c039eb7f6634,50.0,48,0,29992315404,6802,1476438152.591665,0,29528191597,48
6803,5800a8979335c039eb7f6638,50.0,31,0,26449532281,6803,1476438167.596109,0,25828280209,31
6804,5800a8a69335c039eb7f663b,50.0,41,0,20187084794,6804,1476438182.59941,0,15562161273,41
6805,5800a8b59335c039eb7f663d,50.0,37,0,11496174701,6805,1476438197.6015131,0,7075344657,37
6806,5800a8c49335c039eb7f6640,50.0,29,0,31634584865,6806,1476438212.602459,0,11265839060,29
6807,5800a8d39335c039eb7f6659,50.0,90,0,453994370722,6807,1476438227.603567,0,452370316565,90
6808,5800a8e29335c039eb7f665b,50.0,47,0,16682913832,6808,1476438242.606636,0,4615088744,47
6809,5800a8f19335c039eb7f665e,50.0,37,0,19012528184,6809,1476438257.608836,0,17676730541,37
6810,5800a9009335c039eb7f6662,50.0,45,0,89234576409,6810,1476438272.611083,0,83823888174,45
6811,5800a90f9335c039eb7f6664,50.0,40,0,17899493213,6811,1476438287.6143448,0,10630685396,40
6812,5800a91e9335c039eb7f6666,50.0,35,0,5745802766,6812,1476438302.617975,0,4383740076,35
6813,5800a92d9335c039eb7f666a,50.0,46,0,17866344584,6813,1476438317.619234,0,17211394456,46
6814,5800a93c9335c039eb7f666c,50.0,57,0,17101505156,6814,1476438332.622735,0,14298033528,57
6815,5800a94b9335c039eb7f666e,50.0,41,0,3023091912,6815,1476438347.625742,0,2390627243,41
6816,5800a95a9335c039eb7f6670,50.0,34,0,6371378313,6816,1476438362.626953,0,5557034507,34
6817,5800a9699335c039eb7f6672,50.0,48,0,8291029550,6817,1476438377.628155,0,7293380789,48
6818,5800a9789335c039eb7f6675,50.0,35,0,16778770708,6818,1476438392.629591,0,16750246201,35
6819,5800a9879335c039eb7f6678,50.0,46,0,18781354723,6819,1476438407.632354,0,15747397512,46
6820,5800a9969335c039eb7f667b,50.0,51,0,27239464413,6820,1476438422.636911,0,27128101100,51
6821,5800a9a59335c039eb7f667e,50.0,51,0,56352924189,6821,1476438437.6380382,0,55415160167,51
6822,5800a9b49335c039eb7f6680,50.0,38,0,5478964840,6822,1476438452.63897,0,4871341185,38
6823,5800a9c39335c039eb7f6684,50.0,46,0,28723549507,6823,1476438467.641167,0,18698129295,46
6824,5800a9d29335c039eb7f6687,50.0,40,0,40025530500,6824,1476438482.643486,0,31483028112,40
6825,5800a9e19335c039eb7f668a,50.0,44,0,22861089013,6825,1476438497.645641,0,19154299536,44
6826,5800a9f09335c039eb7f668c,50.0,23,0,6537825629,6826,1476438512.646709,0,5378551192,23
6827,5800a9ff9335c039eb7f668e,50.0,38,0,7110882246,6827,1476438527.649697,0,6483632548,38
6828,5800aa0e9335c039eb7f6691,50.0,29,0,26530886716,6828,1476438542.653043,0,24201671736,29
6829,5800aa1d9335c039eb7f6693,50.0,49,0,6121808851,6829,1476438557.656774,0,4349796950,49
6830,5800aa2c9335c039eb7f6696,50.0,26,0,20670087249,6830,1476438572.660186,0,19377666756,26
6831,5800aa3b9335c039eb7f669a,50.0,29,0,27151675063,6831,1476438587.664424,0,19211090572,29
6832,5800aa4a9335c039eb7f669d,50.0,24,0,41583636680,6832,1476438602.6659641,0,41116572181,24
6833,5800aa599335c039eb7f66a0,50.0,48,0,32834600995,6833,1476438617.668854,0,27517615967,48
6834,5800aa689335c039eb7f66a3,50.0,34,0,23048505318,6834,1476438632.671076,0,20262146122,34
6835,5800aa779335c039eb7f66a5,50.0,22,0,2837467822,6835,1476438647.674702,0,1670374027,22
6836,5800aa869335c039eb7f66a7,50.0,12,0,4223928573,6836,1476438662.675707,0,4220823413,12
6837,5800aa959335c039eb7f66a9,50.0,9,0,2361305160,6837,1476438677.6767519,0,2359208929,9
6838,5800aaa49335c039eb7f66ac,50.0,29,0,16647432553,6838,1476438692.6779509,0,15893397321,29
6839,5800aab39335c039eb7f66ae,50.0,82,0,33036642801,6839,1476438707.680517,0,28819998959,82
6840,5800aac29335c039eb7f66b0,50.0,29,0,7028376305,6840,1476438722.683149,0,6205411397,29
6841,5800aad19335c039eb7f66b3,50.0,44,0,21393704510,6841,1476438737.685716,0,13249213830,44
6842,5800aae09335c039eb7f66b5,50.0,37,0,12064460105,6842,1476438752.688809,0,8660213526,37
6843,5800aaef9335c039eb7f66b9,50.0,40,0,32555534502,6843,1476438767.692385,0,32343381717,40
6844,5800aafe9335c039eb7f66bc,50.0,33,0,18090585557,6844,1476438782.696027,0,14964987136,33
6845,5800ab0d9335c039eb7f66be,50.0,40,0,9685288888,6845,1476438797.698447,0,8222044257,40
6846,5800ab1c9335c039eb7f66c3,50.0,38,0,81254167342,6846,1476438812.702379,0,76312670579,38
6847,5800ab2b9335c039eb7f66c8,50.0,48,0,58018560080,6847,1476438827.705461,0,46681203099,48
6848,5800ab3a9335c039eb7f66ca,50.0,32,0,5149720504,6848,1476438842.709526,0,5115457320,32
6849,5800ab499335c039eb7f66cc,50.0,30,0,14792227923,6849,1476438857.71192,0,7407647343,30
